Transaction_ID,Farmer_ID,Buyer_ID,Commodity,Variety,Grade,Quantity,Farmer_District,Buyer_District,Distance_KM,Market_Price,Offered_Price,Final_Price,Transaction_Date,Payment_Status,Transaction_Status,Is_Synthetic,Is_Anomaly,Anomaly_Type
TX-000951,FARMER-838,BUYER-162,Tomato,Hybrid,Grade A,964.0,Ujjain,Nashik,152.5,30.07,29.8,29.28,2025-03-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-000952,FARMER-117,BUYER-208,Onion,Garhwa,Grade C,2104.0,Ahmedabad,Gondal,180.5,26.78,27.09,27.38,2025-01-04,COMPLETED,COMPLETED,True,False,NORMAL
TX-000953,FARMER-329,BUYER-245,Tomato,Desi,Grade B,353.0,Indore,Agra,171.9,27.38,27.28,26.99,2025-05-25,COMPLETED,COMPLETED,True,False,NORMAL
TX-000954,FARMER-356,BUYER-138,Soyabean,Yellow,Grade C,1028.0,Ujjain,Lasalgaon,79.2,39.81,39.08,39.86,2025-05-27,COMPLETED,COMPLETED,True,False,NORMAL
TX-000955,FARMER-476,BUYER-239,Tomato,Hybrid,Grade B,689.0,Indore,Pune,186.4,26.82,28.13,28.27,2025-10-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-000956,FARMER-515,BUYER-157,Mustard,Yellow,Grade B,1720.0,Pune,Indore,110.0,52.93,51.69,51.16,2025-06-16,COMPLETED,COMPLETED,True,False,NORMAL
TX-000957,FARMER-682,BUYER-99,Cotton,Medium Staple,Grade B,3174.0,Pune,Lasalgaon,171.7,72.93,73.19,73.05,2025-04-20,COMPLETED,COMPLETED,True,False,NORMAL
TX-000958,FARMER-893,BUYER-209,Mustard,Black,Grade A,1381.0,Ahmedabad,Pune,236.2,60.56,60.44,60.16,2025-08-10,COMPLETED,COMPLETED,True,False,NORMAL
TX-000959,FARMER-379,BUYER-240,Onion,Garhwa,Grade B,3997.0,Surat,Ahmedabad,120.5,30.92,31.85,31.83,2025-08-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-000960,FARMER-881,BUYER-206,Tomato,Desi,Grade A,476.0,Rajkot,Rajkot,19.2,30.85,30.15,29.98,2025-01-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-000961,FARMER-318,BUYER-128,Potato,Lauvkar,Grade B,2235.0,Indore,Indore,16.4,22.56,22.07,22.42,2025-03-31,COMPLETED,COMPLETED,True,False,NORMAL
TX-000962,FARMER-525,BUYER-80,Mustard,Black,Grade B,2312.0,Nashik,Surat,244.7,51.11,53.1,52.12,2025-12-06,COMPLETED,COMPLETED,True,False,NORMAL
TX-000963,FARMER-584,BUYER-147,Soyabean,JS-335,Grade B,2803.0,Lasalgaon,Indore,158.7,46.29,44.63,44.94,2025-04-04,COMPLETED,COMPLETED,True,False,NORMAL
TX-000964,FARMER-447,BUYER-71,Cotton,BT Cotton,Grade A,2684.0,Pune,Ahmedabad,54.4,80.59,82.55,83.52,2025-12-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-000965,FARMER-463,BUYER-204,Soyabean,JS-335,Grade B,2820.0,Ahmedabad,Lasalgaon,217.3,45.93,48.08,47.16,2025-04-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-000966,FARMER-270,BUYER-63,Wheat,Kalyan,Grade A,4032.0,Pune,Lasalgaon,38.9,25.4,26.09,25.92,2026-01-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-000967,FARMER-992,BUYER-209,Tomato,Desi,Grade B,1117.0,Surat,Indore,113.6,27.34,27.03,26.89,2025-01-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-000968,FARMER-902,BUYER-158,Mustard,Pusa Bold,Grade A,3317.0,Nashik,Ujjain,72.4,59.95,62.85,61.81,2025-05-25,COMPLETED,COMPLETED,True,False,NORMAL
TX-000969,FARMER-426,BUYER-180,Potato,Jyoti,Grade B,4934.0,Gondal,Surat,46.4,23.15,23.59,23.2,2025-07-11,COMPLETED,COMPLETED,True,False,NORMAL
TX-000970,FARMER-840,BUYER-53,Cotton,Long Staple,Grade A,2540.0,Indore,Lasalgaon,202.9,76.71,74.04,75.28,2025-02-24,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000971,FARMER-290,BUYER-73,Potato,Jyoti,Grade B,4271.0,Surat,Rajkot,442.2,22.47,22.36,22.09,2025-07-18,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000972,FARMER-719,BUYER-230,Onion,White,Grade A,3510.0,Rajkot,Indore,70.7,34.03,35.87,36.41,2025-01-04,COMPLETED,COMPLETED,True,False,NORMAL
TX-000973,FARMER-293,BUYER-229,Potato,Kufri,Grade B,1535.0,Lasalgaon,Surat,65.7,21.11,20.97,21.09,2025-11-22,COMPLETED,COMPLETED,True,False,NORMAL
TX-000974,FARMER-356,BUYER-138,Wheat,Kalyan,Grade A,7212.0,Nashik,Nashik,22.5,28.42,28.8,28.29,2025-02-03,COMPLETED,COMPLETED,True,False,NORMAL
TX-000975,FARMER-540,BUYER-70,Soyabean,JS-335,Grade C,3165.0,Lasalgaon,Agra,199.7,39.52,40.08,40.19,2025-07-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-000976,FARMER-426,BUYER-165,Cotton,Long Staple,Grade B,17970.0,Nashik,Indore,99.0,74.68,67.21,67.21,2026-01-17,COMPLETED,COMPLETED,True,True,ABNORMAL_QUANTITY
TX-000977,FARMER-461,BUYER-154,Soyabean,Yellow,Grade A,3665.0,Pune,Indore,221.1,49.97,48.57,48.41,2025-08-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-000978,FARMER-242,BUYER-131,Mustard,Pusa Bold,Grade A,1470.0,Pune,Ahmedabad,63.2,60.3,58.39,57.85,2025-04-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-000979,FARMER-609,BUYER-150,Onion,White,Grade B,4328.0,Nashik,Surat,71.8,29.19,29.35,28.95,2025-11-07,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000980,FARMER-161,BUYER-140,Potato,Jyoti,Grade C,4383.0,Agra,Nashik,61.1,18.33,19.05,18.68,2025-09-23,COMPLETED,COMPLETED,True,False,NORMAL
TX-000981,FARMER-262,BUYER-136,Rice,Common,Grade B,4476.0,Agra,Ahmedabad,146.5,35.03,36.26,36.07,2025-06-24,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000982,FARMER-164,BUYER-54,Soyabean,Yellow,Grade B,1259.0,Lasalgaon,Surat,230.2,45.26,47.03,46.62,2025-06-10,COMPLETED,COMPLETED,True,False,NORMAL
TX-000983,FARMER-912,BUYER-134,Wheat,Lokwan,Grade C,6427.0,Agra,Surat,185.8,22.69,23.46,23.43,2025-11-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-000984,FARMER-623,BUYER-74,Mustard,Black,Grade B,560.0,Indore,Indore,19.0,55.52,56.05,56.7,2026-01-08,COMPLETED,COMPLETED,True,False,NORMAL
TX-000985,FARMER-246,BUYER-143,Tomato,Hybrid,Grade A,2009.0,Lasalgaon,Lasalgaon,211.5,30.02,30.91,30.89,2025-09-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-000986,FARMER-649,BUYER-101,Wheat,Kalyan,Grade B,2928.0,Rajkot,Surat,440.2,25.65,26.12,26.45,2025-09-16,COMPLETED,COMPLETED,True,False,NORMAL
TX-000987,FARMER-367,BUYER-102,Onion,White,Grade A,3398.0,Pune,Gondal,111.1,30.81,30.13,30.2,2026-02-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-000988,FARMER-876,BUYER-130,Potato,Lauvkar,Grade B,1588.0,Agra,Indore,92.6,22.98,24.16,24.52,2025-10-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-000989,FARMER-477,BUYER-86,Cotton,Long Staple,Grade A,589.0,Pune,Lasalgaon,117.0,76.7,79.18,78.62,2025-06-17,COMPLETED,COMPLETED,True,False,NORMAL
TX-000990,FARMER-140,BUYER-180,Tomato,Desi,Grade B,656.0,Gondal,Gondal,60.8,27.92,29.36,29.66,2025-02-22,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000991,FARMER-446,BUYER-70,Mustard,Yellow,Grade B,1876.0,Ujjain,Rajkot,145.4,52.12,53.42,52.54,2025-11-25,COMPLETED,COMPLETED,True,False,NORMAL
TX-000992,FARMER-262,BUYER-79,Rice,Basmati,Grade A,4691.0,Ujjain,Rajkot,41.5,40.16,39.03,38.61,2025-12-24,COMPLETED,COMPLETED,True,False,NORMAL
TX-000993,FARMER-991,BUYER-85,Cotton,Medium Staple,Grade A,2720.0,Pune,Rajkot,142.3,77.83,79.62,79.78,2025-05-29,COMPLETED,COMPLETED,True,False,NORMAL
TX-000994,FARMER-703,BUYER-59,Wheat,Lokwan,Grade B,851.0,Gondal,Agra,224.0,23.8,23.18,23.21,2025-09-18,COMPLETED,COMPLETED,True,False,NORMAL
TX-000995,FARMER-862,BUYER-209,Rice,Sona Masoori,Grade B,3821.0,Ahmedabad,Surat,195.9,36.72,36.34,35.79,2025-05-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-000996,FARMER-129,BUYER-164,Mustard,Black,Grade A,433.0,Gondal,Surat,74.0,56.67,56.28,55.64,2025-10-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-000997,FARMER-410,BUYER-142,Soyabean,JS-335,Grade B,1342.0,Nashik,Surat,142.4,48.69,50.5,49.91,2025-06-08,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-000998,FARMER-497,BUYER-234,Cotton,Medium Staple,Grade C,2606.0,Ahmedabad,Indore,135.6,64.99,68.35,67.66,2025-11-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-000999,FARMER-100,BUYER-57,Tomato,Local,Grade C,2811.0,Nashik,Indore,113.9,23.28,22.66,22.79,2025-10-18,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-001000,FARMER-859,BUYER-145,Potato,Lauvkar,Grade B,623.0,Rajkot,Gondal,38.0,22.11,23.26,23.65,2025-05-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-001001,FARMER-751,BUYER-240,Tomato,Hybrid,Grade A,604.0,Surat,Indore,221.4,29.53,51.78,51.78,2025-10-24,DEFAULTED,DISPUTED,True,True,EXTREME_HIGH_OFFER
TX-001002,FARMER-848,BUYER-227,Onion,Red,Grade A,3519.0,Rajkot,Rajkot,15.0,32.74,34.6,33.97,2025-08-27,COMPLETED,COMPLETED,True,False,NORMAL
TX-001003,FARMER-888,BUYER-121,Rice,Common,Grade B,5713.0,Rajkot,Nashik,241.9,37.15,19.04,19.04,2025-04-07,PENDING,REJECTED,True,True,EXTREME_LOW_OFFER
TX-001004,FARMER-994,BUYER-194,Mustard,Pusa Bold,Grade C,1863.0,Surat,Rajkot,437.9,46.96,46.44,45.82,2025-02-15,COMPLETED,COMPLETED,True,False,NORMAL
TX-001005,FARMER-480,BUYER-235,Onion,White,Grade B,1995.0,Ahmedabad,Agra,118.4,28.26,29.19,29.39,2025-08-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-001006,FARMER-791,BUYER-188,Mustard,Yellow,Grade C,577.0,Nashik,Ahmedabad,103.2,46.69,46.94,47.28,2025-07-03,COMPLETED,COMPLETED,True,False,NORMAL
TX-001007,FARMER-451,BUYER-179,Onion,Garhwa,Grade A,3310.0,Ahmedabad,Agra,60.7,31.14,31.22,31.7,2025-04-16,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-001008,FARMER-657,BUYER-60,Potato,Kufri,Grade A,5640.0,Ahmedabad,Surat,180.5,23.79,23.56,23.44,2025-06-21,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-001009,FARMER-635,BUYER-218,Mustard,Black,Grade B,2699.0,Gondal,Surat,170.9,56.23,57.56,58.06,2025-08-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-001010,FARMER-616,BUYER-77,Soyabean,JS-335,Grade C,3249.0,Nashik,Surat,196.3,38.9,39.24,39.73,2025-06-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-001011,FARMER-131,BUYER-125,Potato,Jyoti,Grade A,4768.0,Gondal,Gondal,85.8,23.98,23.93,24.12,2025-03-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-001012,FARMER-497,BUYER-145,Wheat,Sharbati,Grade B,5046.0,Indore,Agra,160.5,25.03,24.15,23.7,2025-12-14,COMPLETED,COMPLETED,True,False,NORMAL
TX-001013,FARMER-981,BUYER-148,Potato,Lauvkar,Grade B,3911.0,Lasalgaon,Indore,248.8,23.22,23.25,23.23,2025-07-14,COMPLETED,COMPLETED,True,False,NORMAL
TX-001014,FARMER-184,BUYER-112,Potato,Lauvkar,Grade A,2356.0,Agra,Indore,37.6,23.61,24.35,24.46,2025-06-08,COMPLETED,COMPLETED,True,False,NORMAL
TX-001015,FARMER-800,BUYER-82,Tomato,Desi,Grade B,1656.0,Indore,Nashik,183.4,26.99,27.23,26.96,2025-07-18,COMPLETED,COMPLETED,True,False,NORMAL
TX-001016,FARMER-629,BUYER-175,Onion,White,Grade A,1149.0,Nashik,Agra,102.9,31.67,33.31,33.29,2025-02-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-001017,FARMER-496,BUYER-248,Onion,White,Grade A,1240.0,Lasalgaon,Agra,216.0,31.57,32.56,32.06,2025-04-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-001018,FARMER-235,BUYER-239,Tomato,Hybrid,Grade B,2445.0,Pune,Rajkot,185.8,28.44,28.71,28.17,2025-12-22,COMPLETED,COMPLETED,True,False,NORMAL
TX-001019,FARMER-818,BUYER-158,Potato,Jyoti,Grade A,5328.0,Lasalgaon,Indore,118.3,22.6,23.56,23.24,2025-05-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-001020,FARMER-780,BUYER-100,Soyabean,NRC-37,Grade C,1931.0,Nashik,Indore,44.7,42.01,42.22,41.77,2025-12-03,COMPLETED,COMPLETED,True,False,NORMAL
TX-001021,FARMER-236,BUYER-241,Mustard,Black,Grade A,1933.0,Rajkot,Gondal,40.2,57.72,55.92,55.11,2025-05-17,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-001022,FARMER-981,BUYER-172,Wheat,Lokwan,Grade B,4244.0,Surat,Gondal,67.9,24.6,24.98,24.63,2025-10-11,COMPLETED,COMPLETED,True,False,NORMAL
TX-001023,FARMER-622,BUYER-87,Potato,Lauvkar,Grade B,5930.0,Agra,Ahmedabad,84.4,22.23,22.72,23.02,2026-01-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-001024,FARMER-870,BUYER-160,Tomato,Hybrid,Grade B,375.0,Lasalgaon,Pune,129.0,27.16,26.48,26.79,2025-04-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-001025,FARMER-761,BUYER-243,Onion,Red,Grade B,1723.0,Gondal,Pune,162.0,31.56,30.6,30.17,2025-08-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-001026,FARMER-478,BUYER-121,Mustard,Yellow,Grade B,2882.0,Lasalgaon,Nashik,58.4,55.12,54.83,54.86,2025-11-06,COMPLETED,COMPLETED,True,False,NORMAL
TX-001027,FARMER-992,BUYER-226,Onion,White,Grade A,3581.0,Lasalgaon,Ujjain,143.7,34.1,34.76,35.28,2025-11-20,COMPLETED,COMPLETED,True,False,NORMAL
TX-001028,FARMER-333,BUYER-130,Cotton,BT Cotton,Grade B,1720.0,Nashik,Surat,211.7,70.48,69.39,69.86,2025-09-23,COMPLETED,COMPLETED,True,False,NORMAL
TX-001029,FARMER-727,BUYER-85,Rice,Basmati,Grade B,2850.0,Ujjain,Ujjain,100.7,35.65,34.96,35.49,2025-08-25,COMPLETED,COMPLETED,True,False,NORMAL
TX-001030,FARMER-310,BUYER-203,Cotton,BT Cotton,Grade C,3334.0,Lasalgaon,Surat,116.2,65.1,66.09,65.16,2026-01-03,COMPLETED,COMPLETED,True,False,NORMAL
TX-001031,FARMER-358,BUYER-81,Mustard,Pusa Bold,Grade C,310.0,Surat,Nashik,234.1,45.04,45.38,45.4,2025-08-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-001032,FARMER-372,BUYER-63,Mustard,Pusa Bold,Grade C,2205.0,Indore,Pune,115.1,49.57,48.35,49.31,2025-03-03,COMPLETED,COMPLETED,True,False,NORMAL
TX-001033,FARMER-171,BUYER-121,Potato,Kufri,Grade B,1201.0,Gondal,Pune,75.1,21.82,21.11,21.22,2025-12-05,COMPLETED,COMPLETED,True,False,NORMAL
TX-001034,FARMER-540,BUYER-111,Wheat,Lokwan,Grade B,4908.0,Nashik,Ujjain,107.8,26.04,26.41,26.11,2025-05-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-001035,FARMER-944,BUYER-148,Wheat,Kalyan,Grade B,7672.0,Gondal,Agra,192.9,24.07,23.39,23.3,2025-05-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-001036,FARMER-724,BUYER-92,Onion,Red,Grade A,415.0,Nashik,Pune,210.8,31.04,31.02,31.45,2025-11-04,COMPLETED,COMPLETED,True,False,NORMAL
TX-001037,FARMER-554,BUYER-163,Onion,Garhwa,Grade C,4313.0,Pune,Rajkot,149.1,27.33,27.96,28.38,2025-05-20,COMPLETED,COMPLETED,True,False,NORMAL
TX-001038,FARMER-121,BUYER-177,Mustard,Yellow,Grade B,1493.0,Gondal,Agra,214.1,54.79,56.42,56.0,2025-12-16,COMPLETED,COMPLETED,True,False,NORMAL
TX-001039,FARMER-354,BUYER-233,Rice,Basmati,Grade A,6205.0,Rajkot,Agra,83.7,40.91,71.89,71.89,2025-12-24,DISPUTED,DISPUTED,True,True,EXTREME_HIGH_OFFER
TX-001040,FARMER-490,BUYER-55,Soyabean,Yellow,Grade B,4128.0,Gondal,Pune,86.1,47.27,49.52,48.84,2025-04-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-001041,FARMER-699,BUYER-215,Wheat,Lokwan,Grade C,3425.0,Surat,Gondal,185.6,23.08,23.61,23.21,2025-03-23,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-001042,FARMER-563,BUYER-88,Rice,Basmati,Grade C,2310.0,Ahmedabad,Surat,120.1,31.6,31.12,30.56,2025-03-27,COMPLETED,COMPLETED,True,False,NORMAL
TX-001043,FARMER-903,BUYER-239,Onion,White,Grade B,4733.0,Ahmedabad,Surat,33.8,29.63,28.9,28.63,2025-04-11,COMPLETED,COMPLETED,True,False,NORMAL
TX-001044,FARMER-646,BUYER-81,Soyabean,NRC-37,Grade B,3365.0,Ahmedabad,Ujjain,235.1,44.42,43.87,43.47,2025-05-06,COMPLETED,COMPLETED,True,False,NORMAL
TX-001045,FARMER-612,BUYER-179,Tomato,Hybrid,Grade A,431.0,Ahmedabad,Ahmedabad,15.4,29.03,29.64,29.34,2025-11-08,COMPLETED,COMPLETED,True,False,NORMAL
TX-001046,FARMER-212,BUYER-232,Wheat,Lokwan,Grade B,6232.0,Gondal,Pune,59.9,25.12,26.09,25.98,2025-05-28,COMPLETED,COMPLETED,True,False,NORMAL
TX-001047,FARMER-513,BUYER-184,Soyabean,NRC-37,Grade C,1851.0,Agra,Agra,22.2,40.94,40.59,40.05,2026-01-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-001048,FARMER-229,BUYER-59,Wheat,Lokwan,Grade B,3446.0,Nashik,Gondal,163.0,25.35,43.58,43.58,2025-07-31,DEFAULTED,DISPUTED,True,True,EXTREME_HIGH_OFFER
TX-001049,FARMER-320,BUYER-161,Onion,White,Grade C,4036.0,Ahmedabad,Nashik,117.2,27.93,27.5,27.49,2025-03-14,COMPLETED,COMPLETED,True,False,NORMAL
TX-001050,FARMER-576,BUYER-145,Wheat,Sharbati,Grade A,7709.0,Surat,Ahmedabad,227.3,27.66,26.66,26.54,2025-02-21,COMPLETED,COMPLETED,True,False,NORMAL
TX-001051,FARMER-543,BUYER-69,Rice,Sona Masoori,Grade B,4085.0,Rajkot,Indore,44.9,37.32,39.21,39.98,2025-06-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-001052,FARMER-828,BUYER-193,Rice,Basmati,Grade A,1922.0,Ujjain,Lasalgaon,35.3,39.65,40.58,40.3,2025-07-26,COMPLETED,COMPLETED,True,False,NORMAL
TX-001053,FARMER-920,BUYER-182,Potato,Lauvkar,Grade B,2884.0,Ujjain,Rajkot,176.6,21.4,21.66,22.07,2025-10-08,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-001054,FARMER-486,BUYER-134,Soyabean,NRC-37,Grade B,14950.0,Ahmedabad,Surat,50.5,47.24,42.52,42.52,2025-07-16,COMPLETED,COMPLETED,True,True,ABNORMAL_QUANTITY
TX-001055,FARMER-112,BUYER-84,Wheat,Sharbati,Grade B,3807.0,Ahmedabad,Pune,150.4,23.53,23.1,22.79,2025-05-11,COMPLETED,COMPLETED,True,False,NORMAL
TX-001056,FARMER-844,BUYER-173,Potato,Jyoti,Grade B,5897.0,Indore,Gondal,47.6,21.18,21.15,21.04,2025-08-24,COMPLETED,COMPLETED,True,False,NORMAL
TX-001057,FARMER-364,BUYER-197,Cotton,Long Staple,Grade B,2343.0,Agra,Ujjain,180.2,69.6,68.43,68.25,2025-11-01,COMPLETED,COMPLETED,True,False,NORMAL
TX-001058,FARMER-621,BUYER-126,Soyabean,NRC-37,Grade C,610.0,Agra,Nashik,206.4,42.39,41.25,41.72,2025-05-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-001059,FARMER-354,BUYER-168,Onion,Red,Grade B,2727.0,Pune,Pune,21.2,30.72,30.44,30.99,2025-06-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-001060,FARMER-893,BUYER-130,Tomato,Hybrid,Grade B,1467.0,Pune,Indore,245.2,26.53,25.7,26.09,2025-06-20,COMPLETED,COMPLETED,True,False,NORMAL
TX-001061,FARMER-505,BUYER-200,Wheat,Sharbati,Grade B,2493.0,Surat,Agra,207.0,26.02,25.74,25.31,2025-06-22,COMPLETED,COMPLETED,True,False,NORMAL
TX-001062,FARMER-915,BUYER-238,Tomato,Local,Grade B,1630.0,Gondal,Ahmedabad,248.2,28.1,27.0,27.37,2025-01-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-001063,FARMER-946,BUYER-229,Cotton,Long Staple,Grade B,642.0,Nashik,Lasalgaon,51.0,75.61,43.9,43.9,2025-10-26,PENDING,REJECTED,True,True,EXTREME_LOW_OFFER
TX-001064,FARMER-908,BUYER-93,Mustard,Yellow,Grade A,2199.0,Agra,Ujjain,45.8,59.83,58.25,57.69,2025-11-10,COMPLETED,COMPLETED,True,False,NORMAL
TX-001065,FARMER-816,BUYER-181,Potato,Lauvkar,Grade B,4290.0,Rajkot,Pune,217.5,22.89,22.92,23.33,2025-12-07,COMPLETED,COMPLETED,True,False,NORMAL
TX-001066,FARMER-769,BUYER-230,Mustard,Yellow,Grade B,1052.0,Nashik,Lasalgaon,52.1,56.28,55.23,55.42,2025-08-25,COMPLETED,COMPLETED,True,False,NORMAL
TX-001067,FARMER-210,BUYER-164,Onion,Red,Grade B,1699.0,Lasalgaon,Lasalgaon,157.4,30.07,30.04,30.24,2026-01-03,COMPLETED,COMPLETED,True,False,NORMAL
TX-001068,FARMER-846,BUYER-200,Rice,Common,Grade A,3576.0,Rajkot,Lasalgaon,64.4,39.6,38.46,38.93,2025-04-09,COMPLETED,COMPLETED,True,False,NORMAL
TX-001069,FARMER-932,BUYER-177,Soyabean,NRC-37,Grade C,3613.0,Lasalgaon,Indore,59.2,39.29,40.49,41.23,2025-06-17,COMPLETED,COMPLETED,True,False,NORMAL
TX-001070,FARMER-988,BUYER-229,Onion,Red,Grade C,1155.0,Nashik,Pune,205.9,27.51,28.58,28.7,2025-06-21,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-001071,FARMER-307,BUYER-234,Onion,White,Grade A,442.0,Lasalgaon,Lasalgaon,206.0,33.03,32.02,32.62,2025-07-10,COMPLETED,COMPLETED,True,False,NORMAL
TX-001072,FARMER-251,BUYER-135,Rice,Common,Grade A,3937.0,Agra,Agra,24.3,39.18,41.3,41.23,2025-04-11,COMPLETED,COMPLETED,True,False,NORMAL
TX-001073,FARMER-660,BUYER-124,Soyabean,JS-335,Grade A,473.0,Agra,Gondal,134.4,47.12,49.25,48.72,2025-08-02,COMPLETED,COMPLETED,True,False,NORMAL
TX-001074,FARMER-705,BUYER-107,Soyabean,Yellow,Grade A,3073.0,Rajkot,Surat,441.7,51.15,49.71,48.8,2025-10-24,PENDING,IN_NEGOTIATION,True,False,NORMAL
TX-001075,FARMER-560,BUYER-111,Mustard,Black,Grade B,3368.0,Nashik,Ujjain,209.2,51.15,49.17,49.63,2025-10-07,COMPLETED,COMPLETED,True,False,NORMAL
TX-001076,FARMER-906,BUYER-128,Tomato,Hybrid,Grade C,876.0,Ujjain,Nashik,201.5,23.38,23.26,22.96,2025-05-01,COMPLETED,COMPLETED,True,False,NORMAL
TX-001077,FARMER-114,BUYER-225,Mustard,Black,Grade A,1086.0,Indore,Rajkot,51.9,56.7,55.72,55.18,2026-01-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-001078,FARMER-536,BUYER-102,Onion,White,Grade A,4686.0,Nashik,Ujjain,182.1,34.08,35.74,36.24,2025-11-24,COMPLETED,COMPLETED,True,False,NORMAL
TX-001079,FARMER-345,BUYER-66,Rice,Basmati,Grade A,3433.0,Gondal,Ujjain,198.5,38.72,38.95,39.13,2026-02-04,COMPLETED,COMPLETED,True,False,NORMAL
TX-001080,FARMER-464,BUYER-73,Cotton,BT Cotton,Grade A,1163.0,Nashik,Rajkot,230.4,74.92,77.12,75.77,2025-11-14,COMPLETED,COMPLETED,True,False,NORMAL
TX-001081,FARMER-264,BUYER-183,Wheat,Sharbati,Grade C,6253.0,Lasalgaon,Rajkot,104.8,21.23,21.31,21.55,2025-07-19,COMPLETED,COMPLETED,True,False,NORMAL
TX-001082,FARMER-271,BUYER-98,Soyabean,NRC-37,Grade B,674.0,Surat,Indore,152.6,46.62,47.55,46.68,2025-08-23,COMPLETED,COMPLETED,True,False,NORMAL
TX-001083,FARMER-103,BUYER-196,Cotton,BT Cotton,Grade C,3769.0,Lasalgaon,Pune,194.9,59.79,62.02,62.87,2025-01-04,COMPLETED,COMPLETED,True,False,NORMAL
TX-001084,FARMER-674,BUYER-246,Potato,Kufri,Grade A,3219.0,Ujjain,Lasalgaon,56.3,22.94,23.5,23.53,2025-01-17,COMPLETED,COMPLETED,True,False,NORMAL
TX-001085,FARMER-139,BUYER-77,Tomato,Hybrid,Grade B,2996.0,Nashik,Pune,215.0,28.54,28.43,28.47,2025-05-24,COMPLETED,COMPLETED,True,False,NORMAL
TX-001086,FARMER-415,BUYER-239,Rice,Sona Masoori,Grade A,6878.0,Lasalgaon,Ahmedabad,186.6,36.87,37.41,37.2,2025-03-12,COMPLETED,COMPLETED,True,False,NORMAL
TX-001087,FARMER-370,BUYER-246,Cotton,Medium Staple,Grade C,1139.0,Surat,Agra,206.1,66.79,65.97,66.64,2025-04-29,COMPLETED,COMPLETED,True,False,NORMAL
TX-001088,FARMER-181,BUYER-232,Rice,Common,Grade B,1153.0,Pune,Rajkot,98.6,37.76,37.57,37.02,2025-08-04,COMPLETED,COMPLETED,True,False,NORMAL
TX-001089,FARMER-702,BUYER-51,Potato,Lauvkar,Grade A,4952.0,Pune,Ujjain,53.5,23.5,23.92,23.52,2025-03-23,COMPLETED,COMPLETED,True,False,NORMAL
TX-001090,FARMER-764,BUYER-195,Potato,Kufri,Grade B,3087.0,Ahmedabad,Ahmedabad,20.4,21.97,10.56,10.56,2025-12-16,PENDING,REJECTED,True,True,EXTREME_LOW_OFFER
TX-001091,FARMER-379,BUYER-197,Wheat,Sharbati,Grade B,1227.0,Surat,Agra,176.7,24.02,23.72,24.17,2025-04-09,COMPLETED,COMPLETED,True,False,NORMAL
